舟状月状骨解離,舟状月状骨解離
舟状頭蓋,舟状頭蓋
航空性中耳炎,航空性中耳炎
良性反復性血尿,良性反復性血尿
良性家族性血尿,良性家族性血尿
良性対称性脂肪腫症,良性対称性脂肪腫症
良性成人型家族性ミオクローヌスてんかん,良性成人型家族性ミオクローヌスてんかん
良性発作性めまい,良性発作性めまい
良性発作性頭位めまい症,良性発作性頭位めまい症
良性石綿胸水,良性石綿胸水
良性粘膜類天疱瘡,良性粘膜類天疱瘡
良性縦隔腫瘍,良性縦隔腫瘍
良性脊髄腫瘍,良性脊髄腫瘍
良性腎硬化症,良性腎硬化症
良性腫瘍,良性腫瘍
良性葉状腫瘍,良性葉状腫瘍
良性軟部腫瘍,良性軟部腫瘍
良性頭蓋内圧亢進症,良性頭蓋内圧亢進症
良性骨腫瘍,良性骨腫瘍
色弱,色弱
色汗症,色汗症
色盲,色盲
色素失調症,色素失調症
色素性乾皮症,色素性乾皮症
色素性母斑,色素性母斑
色素性痒疹,色素性痒疹
色素性紫斑,色素性紫斑
色素性絨毛結節性滑膜炎,色素性絨毛結節性滑膜炎
色素性緑内障,色素性緑内障
色素斑,色素斑
色覚異常,色覚異常
花粉症,花粉症
芽球性形質細胞様樹状細胞腫瘍,芽球性形質細胞様樹状細胞腫瘍
苔癬,苔癬
苔癬状類乾癬,苔癬状類乾癬
若年性パーキンソン病,若年性パーキンソン病
若年性パーキンソン症候群,若年性パーキンソン症候群
若年性ポリープ,若年性ポリープ
若年性ミオクローヌスてんかん,若年性ミオクローヌスてんかん
若年性特発性脊柱側弯症,若年性特発性脊柱側弯症
若年性特発性関節炎,若年性特発性関節炎
若年性白内障,若年性白内障
若年性皮膚筋炎,若年性皮膚筋炎
若年性脱毛症,若年性脱毛症
若年性血管線維腫,若年性血管線維腫
若年性関節リウマチ,若年性関節リウマチ
若年性関節炎,若年性関節炎
若年性骨粗鬆症,若年性骨粗鬆症
若年性骨髄単球性白血病,若年性骨髄単球性白血病
若年性黒色腫,若年性黒色腫
若木骨折,若木骨折
茎状突起過長症,茎状突起過長症
茎状突起骨折,茎状突起骨折
菌状息肉症,菌状息肉症
菌腫,菌腫
菌血症,菌血症
萌出性歯肉炎,萌出性歯肉炎
萌出異常,萌出異常
萎縮性化生性胃炎,萎縮性化生性胃炎
萎縮性水腎症,萎縮性水腎症
萎縮性瘢痕,萎縮性瘢痕
萎縮性胃炎,萎縮性胃炎
萎縮性腟炎,萎縮性腟炎
萎縮性鼻炎,萎縮性鼻炎
萎縮腎,萎縮腎
萎縮膀胱,萎縮膀胱
落屑性皮疹,落屑性皮疹
落屑緑内障,落屑緑内障
落葉状天疱瘡,落葉状天疱瘡
葉状腫瘍,葉状腫瘍
葉酸欠乏性貧血,葉酸欠乏性貧血
葉酸欠乏症,葉酸欠乏症
葉間胸水,葉間胸水
蒙古斑,蒙古斑
蒼白,蒼白
薬剤性パーキンソン症候群,薬剤性パーキンソン症候群
薬剤性低血圧症,薬剤性低血圧症
薬剤性再生不良性貧血,薬剤性再生不良性貧血
薬剤性劇症肝炎,薬剤性劇症肝炎
薬剤性大腸炎,薬剤性大腸炎
薬剤性横紋筋融解症,薬剤性横紋筋融解症
薬剤性溶血性貧血,薬剤性溶血性貧血
薬剤性甲状腺機能低下症,薬剤性甲状腺機能低下症
薬剤性痛風,薬剤性痛風
薬剤性糖尿病,薬剤性糖尿病
薬剤性胃潰瘍,薬剤性胃潰瘍
薬剤性腎障害,薬剤性腎障害
薬剤性腸炎,薬剤性腸炎
薬剤性膵炎,薬剤性膵炎
薬剤性過敏症症候群,薬剤性過敏症症候群
薬剤性間質性肺炎,薬剤性間質性肺炎
薬剤性顆粒球減少症,薬剤性顆粒球減少症
薬剤性食道潰瘍,薬剤性食道潰瘍
薬剤性高アンモニア血症,薬剤性高アンモニア血症
薬剤性高プロラクチン血症,薬剤性高プロラクチン血症
薬剤誘発性ループス,薬剤誘発性ループス
薬物乱用,薬物乱用
薬物乱用頭痛,薬物乱用頭痛
薬物依存,薬物依存
薬物性精神障害,薬物性精神障害
薬物性肝炎,薬物性肝炎
薬物性肝硬変,薬物性肝硬変
薬物性肝障害,薬物性肝障害
薬物誘発性クッシング症候群,薬物誘発性クッシング症候群
薬物過敏症,薬物過敏症
薬疹,薬疹
きょだつ,虚脱
だるけ,虚脱
どうでもいい,虚脱
ぬけがら,虚脱
体力消耗,虚脱
元気消失,虚脱
全身の力が抜ける,虚脱
力がは入らない,虚脱
放心,虚脱
疲弊衰弱,虚脱
脱力状態,虚脱
虚無,虚脱
虚脱,虚脱
身体から力がぬける,虚脱
虚血性心疾患,虚血性心疾患
虚血性心筋症,虚血性心筋症
虚血性視神経症,虚血性視神経症
虚血性結腸炎,虚血性結腸炎
虚血性脳卒中,虚血性脳卒中
虚血性脳血管障害,虚血性脳血管障害
虚血性腸炎,虚血性腸炎
虫刺性皮膚炎,虫刺性皮膚炎
虫垂周囲炎,虫垂周囲炎
虫垂周囲膿瘍,虫垂周囲膿瘍
虫垂炎,虫垂炎
虫垂炎性腹膜炎,虫垂炎性腹膜炎
虫垂癌,虫垂癌
虫垂結石,虫垂結石
虫垂腫瘍,虫垂腫瘍
虫垂良性腫瘍,虫垂良性腫瘍
虫垂重積,虫垂重積
虹彩前癒着,虹彩前癒着
虹彩後癒着,虹彩後癒着
虹彩毛様体炎,虹彩毛様体炎
虹彩炎,虹彩炎
虹彩異色,虹彩異色
虹彩癒着,虹彩癒着
虹彩結節,虹彩結節
虹彩脱出,虹彩脱出
蚕蝕性角膜潰瘍,蚕蝕性角膜潰瘍
蛇行状血管腫,蛇行状血管腫
おしっこが変,蛋白尿
おしっこが泡立つ,蛋白尿
おしっこにタンパクが出た,蛋白尿
おしっこにタンパクが多く残る,蛋白尿
おしっこにたんぱく混じってる,蛋白尿
おしっこに高いたんぱく混じってる,蛋白尿
おしっこ異常,蛋白尿
たんぱく,蛋白尿
たんぱくが出る,蛋白尿
タンパクが多い尿,蛋白尿
タンパクが尿から沢山出ている,蛋白尿
たんぱくにょう,蛋白尿
タンパク尿,蛋白尿
たんぱく質,蛋白尿
にょうにたんぱくがでた,蛋白尿
にょうにたんぱくがまざる,蛋白尿
多淡白尿,蛋白尿
小便にたんぱく混ざる,蛋白尿
尿からたんぱく質が出る,蛋白尿
尿が白い,蛋白尿
尿たんぱく,蛋白尿
尿タンパク,蛋白尿
尿といっしょに蛋白がおりている,蛋白尿
尿にタンパクがでる,蛋白尿
尿にたんぱくが下りている,蛋白尿
尿にたんぱくが多く含まれていること,蛋白尿
尿にタンパクが混ざってる,蛋白尿
尿にたんぱくが混ざる,蛋白尿
尿にたんぱくが混じっている,蛋白尿
尿にたんぱくが混じる,蛋白尿
尿にタンパクが混じる,蛋白尿
尿にタンパク出とる,蛋白尿
尿にタンパク質が含まれる症状,蛋白尿
尿に含まれるたんぱく,蛋白尿
尿に含まれるたんぱく質,蛋白尿
尿に含まれるたんぱく質が多すぎる,蛋白尿
尿に多くの蛋白が出ていること,蛋白尿
尿に淡白成分が過剰に降りている,蛋白尿
尿に蛋白がでている,蛋白尿
尿に蛋白がみられること,蛋白尿
尿に蛋白が多い,蛋白尿
尿に蛋白が混じる,蛋白尿
尿のタンパク反応,蛋白尿
尿のなかに蛋白が含まれていること,蛋白尿
尿の中に排出されたたんぱく質,蛋白尿
尿の蛋白,蛋白尿
尿中に含まれるタンパク質,蛋白尿
淡白が出る,蛋白尿
濃度の高い淡白がでた尿,蛋白尿
白尿,蛋白尿
蛋白,蛋白尿
蛋白が出る,蛋白尿
蛋白の混じった尿,蛋白尿
蛋白尿,蛋白尿
蛋白量過多尿,蛋白尿
過多蛋白質,蛋白尿
蛋白漏出性胃腸症,蛋白漏出性胃腸症
蜂刺症,蜂刺症
蜂巣炎,蜂巣炎
蜂窩織炎,蜂窩織炎
蝶形骨平面髄膜腫,蝶形骨平面髄膜腫
蝶形骨洞炎,蝶形骨洞炎
蝶形骨洞癌,蝶形骨洞癌
蝶形骨稜髄膜腫,蝶形骨稜髄膜腫
蝶形骨骨折,蝶形骨骨折
蝶形骨髄膜腫,蝶形骨髄膜腫
蝸牛型メニエール病,蝸牛型メニエール病
融合性細網状乳頭腫症,融合性細網状乳頭腫症
蟯虫症,蟯虫症
蟻走感,蟻走感
蠕動亢進,蠕動亢進
血便,血便
血友病,血友病
血友病Ａ,血友病Ａ
血友病Ｂ,血友病Ｂ
血友病関節炎,血友病関節炎
血圧異常,血圧異常
血小板増加症,血小板増加症
血小板機能異常症,血小板機能異常症
血小板減少性紫斑病,血小板減少性紫斑病
血小板減少症,血小板減少症
血小板無力症,血小板無力症
 血色素尿,血尿
おしっこに血が混ざる,血尿
おしっこに血が混じった,血尿
おっしこが赤い,血尿
しっこが血,血尿
ションベンに血が混じっている,血尿
尿に血が混じっている,血尿
尿に血が混じること,血尿
尿に血液が流れ込む,血尿
尿に血液が混じってる,血尿
血のしょんべん,血尿
血のような色の尿が出る,血尿
血の混じったおしっこ,血尿
血の混じった尿,血尿
血尿,血尿
血混じりのおしっこ,血尿
血性乳汁,血性乳汁
血性胸水,血性胸水
おなかにたまった水に血が含まれている,血性腹水
お腹にたまった水に血が混じっている,血性腹水
お腹に血がたまる,血性腹水
お腹に血が混じった水がたまる,血性腹水
お腹に血状の水分が溜まる,血性腹水
ふくすいに、ちが、まざる。,血性腹水
固まると血豆,血性腹水
腹に血が溜まる,血性腹水
腹に血の混じった水が溜まっとる,血性腹水
腹に血混じった水貯まる,血性腹水
腹に違和感がある,血性腹水
腹水が血液であること,血性腹水
腹水に血液が混ざっている,血性腹水
腹部に血まじりの水が貯まること##,血性腹水
血が混じった水がお腹にたまる,血性腹水
血の混じってる腹水,血性腹水
血性腹水,血性腹水
血液が体内にたまること,血性腹水
血液に腹水が混在した状態,血性腹水
血性鼻漏,血性鼻漏
血栓塞栓症,血栓塞栓症
血栓性内痔核,血栓性内痔核
血栓性外痔核,血栓性外痔核
血栓性微小血管症,血栓性微小血管症
血栓性脳梗塞,血栓性脳梗塞
血栓性血小板減少性紫斑病,血栓性血小板減少性紫斑病
血栓性静脈炎,血栓性静脈炎
血気胸,血気胸
動脈の血の中のガス,血液ガス値異常
動脈の血液の中のガス,血液ガス値異常
動脈の酸性度,血液ガス値異常
動脈内の血液のガス,血液ガス値異常
動脈血に含まれる酸素や二酸化炭素のこと,血液ガス値異常
動脈血液ガス,血液ガス値異常
血中酸素,血液ガス値異常
血液凝固異常,血液凝固異常
血液型不適合,血液型不適合
血清病,血清病
血球貪食性リンパ組織球症,血球貪食性リンパ組織球症
血球貪食症候群,血球貪食症候群
うわっタンに血混じっとる,血痰
かっ血,血痰
けつえきがまざったたん,血痰
たんから血液が出る,血痰
タンに血が混じる,血痰
とけつ,血痰
単に血が混ざる,血痰
痰に血がまざる,血痰
痰に血がまじる,血痰
痰に血が混ざる,血痰
痰に血が混じっている,血痰
痰に血が混じる,血痰
痰状の血液,血痰
血が入ったタン,血痰
血が混ざった痰,血痰
血が混じった痰,血痰
血が混じっている痰,血痰
血が混じってる痰,血痰
血が混じる痰,血痰
血のタン,血痰
血のまざったたん,血痰
血の混じったたん,血痰
血の混じった淡,血痰
血の混じった痰,血痰
血の痰,血痰
血を含んだ痰,血痰
血液の混じった痰,血痰
血痰,血痰
血管ベーチェット病,血管ベーチェット病
血管リンパ管腫,血管リンパ管腫
血管免疫芽球性Ｔ細胞リンパ腫,血管免疫芽球性Ｔ細胞リンパ腫
血管内大細胞型Ｂ細胞性リンパ腫,血管内大細胞型Ｂ細胞性リンパ腫
血管内皮腫,血管内皮腫
血管周皮腫,血管周皮腫
血管型エーラス・ダンロス症候群,血管型エーラス・ダンロス症候群
血管平滑筋腫,血管平滑筋腫
血管性認知症,血管性認知症
血管性頭痛,血管性頭痛
血管損傷,血管損傷
血管新生緑内障,血管新生緑内障
血管神経性浮腫,血管神経性浮腫
血管筋脂肪腫,血管筋脂肪腫
血管線維腫,血管線維腫
血管肉腫,血管肉腫
血管脂肪腫,血管脂肪腫
血管腫,血管腫
血管腫症,血管腫症
血管芽細胞腫,血管芽細胞腫
血管迷走神経性失神,血管迷走神経性失神
血管運動性鼻炎,血管運動性鼻炎
血管運動神経障害,血管運動神経障害
血精液症,血精液症
血胸,血胸
血腫,血腫
血行性骨髄炎,血行性骨髄炎
かどう,行動緩慢
じーっと沈黙してしまう,行動緩慢
とろくなる,行動緩慢
のんびり,行動緩慢
ゆっくりとしか動けない,行動緩慢
動きが悪い,行動緩慢
動きが遅い,行動緩慢
無動,行動緩慢
運動不足,行動緩慢
鈍い動き,行動緩慢
術中不整脈,術中不整脈
術中低血圧,術中低血圧
術創部痛,術創部痛
術後イレウス,術後イレウス
術後下垂体機能低下症,術後下垂体機能低下症
術後乳癌,術後乳癌
術後便秘,術後便秘
術後合併症,術後合併症
術後呼吸不全,術後呼吸不全
術後嚥下障害,術後嚥下障害
術後尿道狭窄,術後尿道狭窄
術後性下顎顎欠損,術後性下顎顎欠損
術後性中耳炎,術後性中耳炎
術後性反回神経麻痺,術後性反回神経麻痺
術後性慢性中耳炎,術後性慢性中耳炎
術後感染症,術後感染症
術後排尿障害,術後排尿障害
術後敗血症,術後敗血症
術後無気肺,術後無気肺
術後疼痛,術後疼痛
術後瘢痕,術後瘢痕
術後瘻孔形成,術後瘻孔形成
術後癒着,術後癒着
術後癒着性イレウス,術後癒着性イレウス
術後発熱,術後発熱
術後皮下気腫,術後皮下気腫
術後肝炎,術後肝炎
術後肝障害,術後肝障害
術後肺合併症,術後肺合併症
術後肺炎,術後肺炎
術後胃潰瘍,術後胃潰瘍
術後胆管炎,術後胆管炎
術後胆管狭窄,術後胆管狭窄
術後腎盂腎炎,術後腎盂腎炎
術後腰痛,術後腰痛
術後腸管癒着,術後腸管癒着
術後腹壁膿瘍,術後腹壁膿瘍
術後腹腔内膿瘍,術後腹腔内膿瘍
術後腹膜炎,術後腹膜炎
術後膵炎,術後膵炎
術後膿瘍,術後膿瘍
術後血腫,術後血腫
術後貧血,術後貧血
術後閉塞,術後閉塞
術後顔面神経麻痺,術後顔面神経麻痺
術後骨髄炎,術後骨髄炎
術後髄膜炎,術後髄膜炎
術後高眼圧症,術後高眼圧症
衝動,衝動
表出性言語障害,表出性言語障害
表在性皮膚脂肪腫性母斑,表在性皮膚脂肪腫性母斑
表在性静脈炎,表在性静脈炎
表層性胃炎,表層性胃炎
表皮剥離,表皮剥離
表皮母斑,表皮母斑
表皮融解性魚鱗癬,表皮融解性魚鱗癬
衰弱,衰弱
被包型胸腺腫,被包型胸腺腫
被害妄想,被害妄想
被殻出血,被殻出血
被虐待児症候群,被虐待児症候群
被角血管腫,被角血管腫
裂傷,裂傷
裂創,裂創
裂孔原性網膜剥離,裂孔原性網膜剥離
裂肛,裂肛
裂脳症,裂脳症
裂足,裂足
裂離,裂離
裂離骨折,裂離骨折
裂頭条虫症,裂頭条虫症
補体欠損症,補体欠損症
複合性局所疼痛症候群,複合性局所疼痛症候群
複視,複視
複聴,複聴
複雑型子宮内膜増殖症,複雑型子宮内膜増殖症
複雑型子宮内膜異型増殖症,複雑型子宮内膜異型増殖症
複雑心奇形,複雑心奇形
複雑性イレウス,複雑性イレウス
複雑性合指症,複雑性合指症
複雑性尿路感染症,複雑性尿路感染症
複雑性膀胱炎,複雑性膀胱炎
複雑痔瘻,複雑痔瘻
褐色白内障,褐色白内障
褐色細胞腫,褐色細胞腫
褐色細胞腫性高血圧症,褐色細胞腫性高血圧症
褥瘡,褥瘡
褥瘡性潰瘍,褥瘡性潰瘍
褥瘡感染,褥瘡感染
いろいろなことがわからなくなる,見当識障害
ぼけている,見当識障害
よくわからない,見当識障害
よく見えない,見当識障害
半ボケ,見当識障害
卒倒,見当識障害
失見当識,見当識障害
日時場所がわからない,見当識障害
焦点がぼやける,見当識障害
物事判断できない,見当識障害
目が見にくい,見当識障害
自分がいる場所がわからない,見当識障害
自分がわからない,見当識障害
見当識異常,見当識障害
見当識障害,見当識障害
見当識障害,見当識障害
見当違い,見当識障害
覚醒剤依存症,覚醒剤依存症
覚醒剤精神病,覚醒剤精神病
観念失行,観念失行
観念運動失行,観念運動失行
角結膜炎,角結膜炎
角膜アルカリ化学熱傷,角膜アルカリ化学熱傷
角膜ジストロフィー,角膜ジストロフィー
角膜びらん,角膜びらん
角膜上皮びらん,角膜上皮びらん
角膜上皮剥離,角膜上皮剥離
角膜上皮損傷,角膜上皮損傷
角膜上皮欠損,角膜上皮欠損
角膜上皮混濁,角膜上皮混濁
角膜乱視,角膜乱視
角膜乾燥症,角膜乾燥症
角膜内皮炎,角膜内皮炎
角膜内皮障害,角膜内皮障害
角膜剥離,角膜剥離
角膜変性症,角膜変性症
角膜実質混濁,角膜実質混濁
角膜帯状疱疹,角膜帯状疱疹
角膜損傷,角膜損傷
角膜浮腫,角膜浮腫
角膜浸潤,角膜浸潤
角膜混濁,角膜混濁
角膜潰瘍,角膜潰瘍
角膜炎,角膜炎
角膜熱傷,角膜熱傷
角膜異物,角膜異物
角膜疾患,角膜疾患
角膜症,角膜症
角膜瘢痕,角膜瘢痕
角膜白斑,角膜白斑
角膜白濁,角膜白濁
角膜真菌症,角膜真菌症
角膜移植後,角膜移植後
角膜移植拒絶反応,角膜移植拒絶反応
角膜穿孔,角膜穿孔
角膜膿瘍,角膜膿瘍
角膜色素沈着,角膜色素沈着
角膜裂傷,角膜裂傷
角膜酸化学熱傷,角膜酸化学熱傷
角膜鉄片異物,角膜鉄片異物
角質増殖症,角質増殖症
解離性健忘,解離性健忘
解離性動脈瘤,解離性動脈瘤
解離性大動脈瘤,解離性大動脈瘤
解離性大動脈瘤ＳｔａｎｆｏｒｄＡ,解離性大動脈瘤ＳｔａｎｆｏｒｄＡ
解離性大動脈瘤ＳｔａｎｆｏｒｄＢ,解離性大動脈瘤ＳｔａｎｆｏｒｄＢ
解離性感覚障害,解離性感覚障害
解離性昏迷,解離性昏迷
解離性痙攣,解離性痙攣
解離性胸部大動脈瘤,解離性胸部大動脈瘤
解離性脳動脈瘤,解離性脳動脈瘤
解離性遁走,解離性遁走
解離性運動障害,解離性運動障害
解離性障害,解離性障害
触覚鈍麻,触覚鈍麻
言語理解障害,言語理解障害
言語発達遅滞,言語発達遅滞
言語障害,言語障害
計算障害,計算障害
記憶喪失,記憶喪失
記憶錯誤,記憶錯誤
おぼえることができない,記憶障害
何をしているのだろう,記憶障害
思い出せなかったり覚えていられない,記憶障害
物事を覚えていることが難しい状態,記憶障害
物忘れが激しい,記憶障害
物忘れしやすい,記憶障害
物覚えがひどく悪い,記憶障害
精神障害,記憶障害
脳悪性ガス,記憶障害
覚えてない症状,記憶障害
覚えられない,記憶障害
覚えることができない,記憶障害
記憶がおかしくなる,記憶障害
記憶が困難,記憶障害
記憶が思い出せない,記憶障害
記憶が曖昧,記憶障害
記憶が曖昧になる,記憶障害
記憶に問題がおきる,記憶障害
記憶障害,記憶障害
ていか,記銘力低下
むきりょく,記銘力低下
もう覚えられない,記銘力低下
ものわすれ,記銘力低下
低下,記銘力低下
品物の名前を書く能力が低下すること,記銘力低下
情報を正しく認可する能力が落ちている,記銘力低下
新しいことを覚えられない,記銘力低下
新しく体験したことを記憶するのが苦手になる,記銘力低下
物忘れしやすくなった,記銘力低下
覚える能力の低下,記銘力低下
記憶力低下,記銘力低下
記銘力低下,記銘力低下
記銘力障害,記銘力低下
詐病,詐病
誇大妄想,誇大妄想
認知症,認知症
誤嚥性肺炎,誤嚥性肺炎
読字障害,読字障害
調節性内斜視,調節性内斜視
豆状骨骨折,豆状骨骨折
象牙質知覚過敏症,象牙質知覚過敏症
貧血,貧血
貧血母斑,貧血母斑
貧血網膜症,貧血網膜症
貨幣状湿疹,貨幣状湿疹
貫通創,貫通創
赤痢,赤痢
赤白血病,赤白血病
赤色湿疹,赤色湿疹
赤血球増加症,赤血球増加症
赤面恐怖症,赤面恐怖症
上半身を起こして呼吸をする,起坐呼吸
仰向けだと苦しい,起坐呼吸
呼吸困難が臥位で増強,起坐呼吸
座った状態での呼吸,起坐呼吸
座った状態で呼吸すること,起坐呼吸
座っての呼吸,起坐呼吸
座って息をする,起坐呼吸
息がおかしい,起坐呼吸
横になると苦しく座位であれば呼吸が出来ること,起坐呼吸
起きてる状態の呼吸,起坐呼吸
起き上がって息をする,起坐呼吸
起坐呼吸,起坐呼吸
起立性低血圧症,起立性低血圧症
起立性眩暈,起立性眩暈
起立性蛋白尿,起立性蛋白尿
起立性調節障害,起立性調節障害
超低出生体重児,超低出生体重児
超皮質性失語,超皮質性失語
足壊死,足壊死
足壊疽,足壊疽
足底有棘細胞癌,足底有棘細胞癌
足底疣贅,足底疣贅
足底皮膚潰瘍,足底皮膚潰瘍
足底筋膜炎,足底筋膜炎
足底腱膜線維腫症,足底腱膜線維腫症
足底血管腫,足底血管腫
足底角化症,足底角化症
足底部悪性黒色腫,足底部悪性黒色腫
足底部痛,足底部痛
足底部皮膚欠損創,足底部皮膚欠損創
足底部知覚異常,足底部知覚異常
足底部腫瘍,足底部腫瘍
足底部腫瘤,足底部腫瘤
足底部腫脹,足底部腫脹
足底難治性皮膚潰瘍,足底難治性皮膚潰瘍
足根洞症候群,足根洞症候群
足根管症候群,足根管症候群
足根骨癒合,足根骨癒合
足母斑細胞母斑,足母斑細胞母斑
足湿疹,足湿疹
足熱傷,足熱傷
足爪白癬,足爪白癬
足痛,足痛
足白癬,足白癬
足背有棘細胞癌,足背有棘細胞癌
足背痛,足背痛
足背腫脹,足背腫脹
足背部腫瘤,足背部腫瘤
足背開放骨折,足背開放骨折
足背骨折,足背骨折
足舟状骨骨折,足舟状骨骨折
足蜂巣炎,足蜂巣炎
足褥瘡,足褥瘡
足部変形,足部変形
足部悪性黒色腫,足部悪性黒色腫
足部浮腫,足部浮腫
足部皮膚欠損創,足部皮膚欠損創
足部皮膚潰瘍,足部皮膚潰瘍
足部腫脹,足部腫脹
足部血管腫,足部血管腫
足部難治性皮膚潰瘍,足部難治性皮膚潰瘍
足部骨髄炎,足部骨髄炎
足関節内果骨折,足関節内果骨折
足関節前方インピンジメント症候群,足関節前方インピンジメント症候群
足関節周囲炎,足関節周囲炎
足関節外果骨折,足関節外果骨折
足関節拘縮,足関節拘縮
足関節捻挫,足関節捻挫
足関節滑液包炎,足関節滑液包炎
足関節炎,足関節炎
足関節症,足関節症
足関節痛,足関節痛
足関節脱臼,足関節脱臼
足関節脱臼骨折,足関節脱臼骨折
足関節腫脹,足関節腫脹
足関節開放性脱臼骨折,足関節開放性脱臼骨折
足関節開放骨折,足関節開放骨折
足関節骨折,足関節骨折
趾中節骨骨折,趾中節骨骨折
趾基節骨内軟骨腫,趾基節骨内軟骨腫
趾基節骨腫瘍,趾基節骨腫瘍
趾基節骨開放骨折,趾基節骨開放骨折
趾基節骨骨折,趾基節骨骨折
趾壊死,趾壊死
趾悪性黒色腫,趾悪性黒色腫
趾末節骨骨折,趾末節骨骨折
趾爪下外骨腫,趾爪下外骨腫
趾爪下血腫,趾爪下血腫
趾痛,趾痛
趾瘢痕拘縮,趾瘢痕拘縮
趾皮膚潰瘍,趾皮膚潰瘍
趾軟部腫瘍,趾軟部腫瘍
趾間白癬,趾間白癬
趾関節拘縮,趾関節拘縮
趾関節痛,趾関節痛
趾骨炎,趾骨炎
趾骨骨折,趾骨骨折
趾骨髄炎,趾骨髄炎
跛行,跛行
距骨壊死,距骨壊死
距骨腫瘍,距骨腫瘍
距骨骨折,距骨骨折
距骨骨軟骨損傷,距骨骨軟骨損傷
距骨骨髄炎,距骨骨髄炎
踵痛,踵痛
踵部悪性黒色腫,踵部悪性黒色腫
踵骨棘,踵骨棘
踵骨疲労骨折,踵骨疲労骨折
踵骨骨折,踵骨骨折
踵骨骨髄炎,踵骨骨髄炎
躁うつ病,躁うつ病
躁状態,躁状態
躁病型統合失調感情障害,躁病型統合失調感情障害
身体化障害,身体化障害
身体失認,身体失認
身体痛,身体痛
身体表現性障害,身体表現性障害
躯幹帯状疱疹,躯幹帯状疱疹
軟口蓋多形腺腫,軟口蓋多形腺腫
軟口蓋癌,軟口蓋癌
軟口蓋裂,軟口蓋裂
軟口蓋麻痺,軟口蓋麻痺
軟性下疳,軟性下疳
軟性線維腫,軟性線維腫
軟産道強靱症,軟産道強靱症
軟部腫瘍,軟部腫瘍
軟骨低形成症,軟骨低形成症
軟骨形成不全症,軟骨形成不全症
軟骨形成異常症,軟骨形成異常症
軟骨無形成症,軟骨無形成症
軟骨異形成症,軟骨異形成症
軟骨異栄養症,軟骨異栄養症
軟骨石灰化症,軟骨石灰化症
軟骨肉腫,軟骨肉腫
軟骨芽細胞腫,軟骨芽細胞腫
転子下骨折,転子下骨折
転換性障害,転換性障害
転移性乳癌,転移性乳癌
転移性副腎腫瘍,転移性副腎腫瘍
転移性十二指腸癌,転移性十二指腸癌
転移性卵巣癌,転移性卵巣癌
転移性大腸腫瘍,転移性大腸腫瘍
転移性子宮癌,転移性子宮癌
転移性小腸腫瘍,転移性小腸腫瘍
転移性後腹膜腫瘍,転移性後腹膜腫瘍
転移性扁平上皮癌,転移性扁平上皮癌
転移性気管腫瘍,転移性気管腫瘍
転移性皮膚腫瘍,転移性皮膚腫瘍
転移性肝癌,転移性肝癌
転移性肝腫瘍,転移性肝腫瘍
転移性肺癌,転移性肺癌
転移性肺腫瘍,転移性肺腫瘍
転移性胸壁腫瘍,転移性胸壁腫瘍
転移性胸膜腫瘍,転移性胸膜腫瘍
転移性脊髄腫瘍,転移性脊髄腫瘍
転移性脳腫瘍,転移性脳腫瘍
転移性脾腫瘍,転移性脾腫瘍
転移性腎腫瘍,転移性腎腫瘍
転移性腫瘍,転移性腫瘍
転移性膀胱癌,転移性膀胱癌
転移性膵腫瘍,転移性膵腫瘍
転移性頭蓋骨腫瘍,転移性頭蓋骨腫瘍
転移性骨腫瘍,転移性骨腫瘍
転移性黒色腫,転移性黒色腫
軸椎歯突起後方偽腫瘍,軸椎歯突起後方偽腫瘍
軸椎骨折,軸椎骨折
軽度新生児仮死,軽度新生児仮死
軽度知的障害,軽度知的障害
軽度認知障害,軽度認知障害
軽度近視,軽度近視
軽度難聴,軽度難聴
軽症再生不良性貧血,軽症再生不良性貧血
軽症反復性うつ病性障害,軽症反復性うつ病性障害
軽症妊娠高血圧症候群,軽症妊娠高血圧症候群
軽躁病,軽躁病
輪状暗点,輪状暗点
輪状膵,輪状膵
輪状軟骨欠損,輪状軟骨欠損
輸入脚症候群,輸入脚症候群
輸血後肝炎,輸血後肝炎
輸血後鉄過剰症,輸血後鉄過剰症
輸血関連急性肺障害,輸血関連急性肺障害
輻輳麻痺,輻輳麻痺
辺縁前置胎盤,辺縁前置胎盤
辺縁系脳炎,辺縁系脳炎
辺縁角膜炎,辺縁角膜炎
近位尿細管性アシドーシス,近位尿細管性アシドーシス
近視,近視
近視性乱視,近視性乱視
迷走神経損傷,迷走神経損傷
迷走神経障害,迷走神経障害
迷走神経麻痺,迷走神経麻痺
迷路性難聴,迷路性難聴
迷路障害,迷路障害
退形成性上衣腫,退形成性上衣腫
退形成性乏突起星細胞腫,退形成性乏突起星細胞腫
退形成性乏突起膠腫,退形成性乏突起膠腫
退形成性星細胞腫,退形成性星細胞腫
退行期うつ病,退行期うつ病
逆向性健忘,逆向性健忘
逆流性腎症,逆流性腎症
逆流性食道炎,逆流性食道炎
逆行性胆管炎,逆行性胆管炎
透析アミロイドーシス,透析アミロイドーシス
透析シャント動静脈瘤,透析シャント動静脈瘤
透析シャント狭窄,透析シャント狭窄
透析シャント閉塞,透析シャント閉塞
透析不均衡症候群,透析不均衡症候群
透析困難症,透析困難症
透析腎癌,透析腎癌
通常型間質性肺炎,通常型間質性肺炎
